,time,collisions,collision_type,x_joystick,y_joystick
0,233,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.739959716796875,0.368499755859375
0,234,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.70672607421875,0.3861083984375
0,235,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.689117431640625,0.4036865234375
0,236,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.671539306640625,0.4036865234375
0,237,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.626556396484375,0.3861083984375
0,238,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.58551025390625,0.33917236328125
0,239,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.58160400390625,0.262939453125
0,240,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.58160400390625,0.165191650390625
0,241,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.58160400390625,0.06353759765625
0,242,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.57965087890625,0.0068359375
0,243,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.57769775390625,-0.018585205078125
0,244,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.57183837890625,-0.1065673828125
0,245,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.57183837890625,-0.202362060546875
0,246,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.57183837890625,-0.251220703125
0,247,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.58551025390625,-0.30206298828125
0,248,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.59136962890625,-0.321624755859375
0,249,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.626556396484375,-0.343109130859375
0,250,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.6519775390625,-0.3607177734375
0,251,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.6558837890625,-0.3782958984375
0,252,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.6500244140625,-0.411529541015625
0,253,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.634368896484375,-0.446746826171875
0,254,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.626556396484375,-0.462371826171875
0,255,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.626556396484375,-0.47802734375
0,256,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.626556396484375,-0.48193359375
0,257,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.630462646484375,-0.48779296875
0,258,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6363525390625,-0.49169921875
0,259,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6363525390625,-0.49169921875
0,260,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.632415771484375,-0.49169921875
0,261,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.632415771484375,-0.48974609375
0,262,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.632415771484375,-0.48779296875
0,263,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.634368896484375,-0.47802734375
0,264,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6363525390625,-0.446746826171875
0,265,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.6363525390625,-0.397857666015625
0,266,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.6363525390625,-0.3763427734375
0,267,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.6441650390625,-0.3509521484375
0,268,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.6617431640625,-0.31378173828125
0,269,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.669586181640625,-0.257110595703125
0,270,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.683258056640625,-0.202362060546875
0,271,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.691070556640625,-0.1065673828125
0,272,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.732147216796875,-0.026397705078125
0,273,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.777099609375,0.0009765625
0,274,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,0.07916259765625
0,275,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.8924560546875,0.1534423828125
